case,gain,slot,phase_of_current_state,statistic,root_expected_rms_lin_squared_m,trace_second_moment_m2,minimum_second_moment_eigenvalue_m2,initial_true_geometric_root_expected_rms_squared_m
exact_local,1.0,208,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,208,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,208,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,209,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,209,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,209,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,210,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,210,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,210,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,211,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,211,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,211,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,212,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,212,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,212,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,213,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,213,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,213,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,214,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,214,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,214,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,215,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,215,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,215,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,216,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,216,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,216,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,217,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,217,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,217,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,218,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,218,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,218,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,219,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,219,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,219,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,220,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,220,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,220,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,221,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,221,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,221,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,222,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,222,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,222,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,223,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,223,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,223,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,224,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,224,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,224,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,225,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,225,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,225,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,226,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,226,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,226,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,227,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,227,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,227,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,228,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,228,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,228,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,229,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,229,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,229,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,230,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,230,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,230,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,231,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,231,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,231,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,232,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,232,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,232,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,233,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,233,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,233,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,234,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,234,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,234,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,235,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,235,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,235,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,236,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,236,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,236,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,237,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,237,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,237,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,238,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,238,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,238,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,239,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,239,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,239,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,240,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,240,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,240,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,241,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,241,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,241,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,242,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,242,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,242,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,243,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,243,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,243,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,244,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,244,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,244,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,245,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,245,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,245,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,246,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,246,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,246,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,247,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,247,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,247,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,248,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,248,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,248,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,249,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,249,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,249,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,250,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,250,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,250,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,251,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,251,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,251,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,252,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,252,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,252,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,253,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,253,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,253,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,254,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,254,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,254,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,255,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,255,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
combined_0.001deg_1pct_local,1.0,255,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007372014761798814,0.0004891194148336166,1.004060611781965e-06,
exact_local,1.0,256,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,256,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0077253043308513954,0.0005371229430384419,6.126862958034833e-07,
combined_0.001deg_1pct_local,1.0,256,2,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007726604276190185,0.0005373037227675642,6.132847935355239e-07,
exact_local,1.0,257,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.0,0.0,0.0,
bearing_0.001deg_local,1.0,257,1,sqrt(E[RMS_lin_m^2]) = sqrt(trace(P_t)/9); FY01-FY09 denominator 9,0.007370707640265468,0.0004889459800644097,1.002697278154941e-06,
