rho,seed,gain,round,receiver_id,delta_x,delta_y,true_position_after_x,true_position_after_y,action_number
0.05,47,0.5,11,13,-4.436489496661977e-06,3.7514218307332912e-06,2.0000044445143064,-3.7514218306901468e-06,11
0.05,47,0.5,11,14,-5.177801113864788e-06,2.6172091267493494e-05,3.0000051963071312,-2.61720906218926e-05,11
0.05,47,0.5,12,2,6.4544700616453454e-06,2.9853356566800215e-06,1.4999935342104997,2.5980732232167467,12
0.05,47,0.5,12,3,1.9044082244512595e-07,-1.2509734308441267e-06,2.499999834921474,2.598077456051212,12
0.05,47,0.5,12,4,3.9396220218312905e-06,-7.811226374609959e-07,0.9999960506757567,1.7320515830898753,12
0.05,47,0.5,12,5,-2.5441465547615394e-06,2.10123028621112e-06,2.0000025497638916,1.7320487063385765,12
0.05,47,0.5,12,6,-7.471921564805584e-06,-3.6409490542510525e-06,3.0000074936610286,1.7320544359663956,12
0.05,47,0.5,12,7,2.155059019043337e-06,-3.886511655226688e-06,0.499997836855849,0.8660292818936803,12
0.05,47,0.5,12,8,-8.94754798863584e-06,4.006202499295952e-06,1.5000089482486523,0.8660213977167759,12
0.05,47,0.5,12,9,-1.1906889164414736e-05,6.93028926301853e-06,2.500011917022193,0.8660184715449906,12
0.05,47,0.5,12,10,-8.345371562912263e-06,-1.5910595002055494e-06,3.5000083634875567,0.8660269760166308,12
0.05,47,0.5,12,12,-1.027126042107973e-06,-1.960820664744752e-06,1.00000102467035,1.9608206581020324e-06,12
0.05,47,0.5,12,13,-2.2182447845242592e-06,1.875710915255624e-06,2.0000022262695216,-1.8757109154345228e-06,12
0.05,47,0.5,12,14,-2.5889008008483927e-06,1.3086045472372503e-05,3.0000026074063304,-1.3086045149520095e-05,12
0.05,47,0.5,13,2,3.2272351211393158e-06,1.4926678701954188e-06,1.4999967614456209,2.598074715884617,13
0.05,47,0.5,13,3,9.522039712273056e-08,-6.254867133126396e-07,2.499999930141871,2.598076830564499,13
0.05,47,0.5,13,4,1.9698110498289623e-06,-3.90561281315982e-07,0.9999980204868065,1.732051192528594,13
0.05,47,0.5,13,5,-1.272073295144338e-06,1.0506151468803182e-06,2.0000012776905964,1.7320497569537234,13
0.05,47,0.5,13,6,-3.7359608824338864e-06,-1.8204744068883727e-06,3.000003757700146,1.7320526154919889,13
0.05,47,0.5,13,7,1.077529528659138e-06,-1.943255783398712e-06,0.49999891438537764,0.8660273386378969,13
0.05,47,0.5,13,8,-4.473774040447687e-06,2.0031012421539707e-06,1.5000044744746117,0.8660234008180181,13
0.05,47,0.5,13,9,-5.953444634831939e-06,3.465144662095909e-06,2.500005963577558,0.8660219366896527,13
0.05,47,0.5,13,10,-4.172685808212506e-06,-7.955295684980435e-07,3.5000041908017483,0.8660261804870624,13
0.05,47,0.5,13,12,-5.135630255503898e-07,-9.804103305854856e-07,1.0000005111073245,9.804103275165468e-07,13
0.05,47,0.5,13,13,-1.1091224101367203e-06,9.37855457627812e-07,2.0000011171471117,-9.378554578067108e-07,13
0.05,47,0.5,13,14,-1.294450522548729e-06,6.543022655479549e-06,3.000001312955808,-6.543022494040546e-06,13
0.05,47,0.5,14,2,1.6136176058667573e-06,7.463339559699023e-07,1.4999983750632269,2.598075462218573,14
0.05,47,0.5,14,3,4.761019178900483e-08,-3.127433558791637e-07,2.4999999777520627,2.598076517821143,14
0.05,47,0.5,14,4,9.84905544343384e-07,-1.952806221172665e-07,0.9999990053923509,1.7320509972479718,14
0.05,47,0.5,14,5,-6.360366566759978e-07,5.253075752165159e-07,2.0000006416539398,1.7320502822612986,14
0.05,47,0.5,14,6,-1.8679804911769793e-06,-9.102371432145873e-07,3.000001889719655,1.7320517052548456,14
0.05,47,0.5,14,7,5.387647739885093e-07,-9.716278693838731e-07,0.4999994531501516,0.8660263670100276,14
0.05,47,0.5,14,8,-2.236887043149949e-06,1.001550617496516e-06,1.5000022375875686,0.8660244023686356,14
0.05,47,0.5,14,9,-2.9767223435062107e-06,1.7325723467020993e-06,2.5000029868552147,0.8660236692619994,14
0.05,47,0.5,14,10,-2.0863429177619963e-06,-3.9776469329400044e-07,3.5000021044588303,0.8660257827223691,14
0.05,47,0.5,14,12,-2.567815154952413e-07,-4.902051645437605e-07,1.0000002543258089,4.902051629727863e-07,14
0.05,47,0.5,14,13,-5.545612145052559e-07,4.6892772898043944e-07,2.000000562585897,-4.689277288262714e-07,14
0.05,47,0.5,14,14,-6.472253222256086e-07,3.271511287274694e-06,3.000000665730486,-3.271511206765852e-06,14
0.05,47,0.5,15,2,8.068088254153949e-07,3.7316698842104756e-07,1.4999991818720524,2.5980758353855613,15
0.05,47,0.5,15,3,2.380507035937285e-08,-1.5637166184134799e-07,2.500000001557133,2.5980763614494813,15
0.05,47,0.5,15,4,4.924526931238127e-07,-9.764045572069335e-08,0.9999994978450439,1.7320508996075161,15
0.05,47,0.5,15,5,-3.18018332778891e-07,2.626537883854141e-07,2.000000323635607,1.732050544915087,15
0.05,47,0.5,15,6,-9.339901834160003e-07,-4.551186926216033e-07,3.0000009557294716,1.732051250136153,15
0.05,47,0.5,15,7,2.6938239178209145e-07,-4.858139236452175e-07,0.4999997225325434,0.8660258811961039,15
0.05,47,0.5,15,8,-1.1184435330102716e-06,5.007753069996568e-07,1.5000011191440357,0.8660249031439426,15
0.05,47,0.5,15,9,-1.4883611849647593e-06,8.662861810115885e-07,2.5000014984940298,0.8660245355481804,15
0.05,47,0.5,15,10,-1.043171465431314e-06,-1.9888230134990081e-07,3.5000010612873647,0.8660255838400677,15
0.05,47,0.5,15,12,-1.2839075891335483e-07,-2.4510258189723213e-07,1.00000012593505,2.4510258107555416e-07,15
0.05,47,0.5,15,13,-2.772804612583002e-07,2.3446386443470857e-07,2.0000002853054357,-2.3446386439156283e-07,15
0.05,47,0.5,15,14,-3.2361269175495977e-07,1.6357556235339545e-06,3.000000342117794,-1.6357555832318977e-06,15
0.05,47,0.5,16,2,4.0340442397646115e-07,1.865834997616389e-07,1.4999995852764765,2.598076021969061,16
0.05,47,0.5,16,3,1.190254983463035e-08,-7.818584246699345e-08,2.500000013459683,2.598076283263639,16
0.05,47,0.5,16,4,2.4622641792149125e-07,-4.882010795626002e-08,0.9999997440714619,1.7320508507874082,16
0.05,47,0.5,16,5,-1.5900915095734547e-07,1.3132689069550452e-07,2.0000001646264565,1.7320506762419776,16
0.05,47,0.5,16,6,-4.6699516964565646e-07,-2.2755921791350886e-07,3.000000488734302,1.732051022576935,16
0.05,47,0.5,16,7,1.3469119833353638e-07,-2.429069562714936e-07,0.49999985722374174,0.8660256382891476,16
0.05,47,0.5,16,8,-5.59221772444829e-07,2.5038765205653846e-07,1.5000005599222632,0.8660251535315947,16
0.05,47,0.5,16,9,-7.441805991437178e-07,4.3314309428055253e-07,2.5000007543134304,0.8660249686912747,16
0.05,47,0.5,16,10,-5.215857357132592e-07,-9.944112810966743e-08,3.500000539701629,0.8660254843989396,16
0.05,47,0.5,16,12,-6.419539899660265e-08,-1.2255128020721704e-07,1.000000061739651,1.2255130086833712e-07,16
0.05,47,0.5,16,13,-1.3864034564825545e-07,1.1723193205082084e-07,2.00000014666509,-1.1723193234074198e-07,16
0.05,47,0.5,16,14,-1.6180636075446841e-07,8.178778016507607e-07,3.0000001803114333,-8.17877781581137e-07,16
0.05,47,0.5,17,2,2.0170221748383454e-07,9.32917521012655e-08,1.499999786978694,2.598076115260813,17
0.05,47,0.5,17,3,5.951278359006551e-09,-3.909292423109889e-08,2.5000000194109617,2.5980762441707146,17
0.05,47,0.5,17,4,1.231132280010705e-07,-2.4410022780863017e-08,0.9999998671846899,1.7320508263773853,17
0.05,47,0.5,17,5,-7.950459002259436e-08,6.566344845637673e-08,2.0000000851218664,1.732050741905426,17
0.05,47,0.5,17,6,-2.3349760747137793e-07,-1.1377957309655073e-07,3.0000002552366944,1.732050908797362,17
0.05,47,0.5,17,7,6.734560226151487e-08,-1.214534493532149e-07,0.499999924569344,0.8660255168356983,17
0.05,47,0.5,17,8,-2.7961085735661584e-07,1.251938003266062e-07,1.5000002803114059,0.866025278725395,17
0.05,47,0.5,17,9,-3.720902230774925e-07,2.1657150378606715e-07,2.5000003822232073,0.8660251852627785,17
0.05,47,0.5,17,10,-2.6079287085423175e-07,-4.972060929642197e-08,3.5000002789087583,0.8660254346783303,17
0.05,47,0.5,17,12,-3.209768573153582e-08,-6.12756478890475e-08,1.0000000296419653,6.127565297928962e-08,17
0.05,47,0.5,17,13,-6.932020202299327e-08,5.8615966080921567e-08,2.000000077344888,-5.861596625982042e-08,17
0.05,47,0.5,17,14,-8.090318837083998e-08,4.089388958294628e-07,3.000000099408245,-4.0893888575167423e-07,17
0.05,47,0.5,18,2,1.0085109747315357e-07,4.6645868501116183e-08,1.4999998878297915,2.5980761619066817,18
0.05,47,0.5,18,3,2.975639512570183e-09,-1.9546462670660958e-08,2.500000022386601,2.598076224624252,18
0.05,47,0.5,18,4,6.155661930185019e-08,-1.2205003008247672e-08,0.9999999287413093,1.7320508141723823,18
0.05,47,0.5,18,5,-3.975229900810007e-08,3.2831725116366783e-08,2.0000000453695677,1.7320507747371512,18
0.05,47,0.5,18,6,-1.1674881106316093e-07,-5.6889775668089726e-08,3.0000001384878834,1.7320508519075863,18
0.05,47,0.5,18,7,3.367280040911247e-08,-6.072674274548717e-08,0.4999999582421444,0.8660254561089555,18
0.05,47,0.5,18,8,-1.3980545399139288e-07,6.259691914811683e-08,1.5000001405059518,0.8660253413223142,18
0.05,47,0.5,18,9,-1.8604517304510182e-07,1.0828578689281443e-07,2.5000001961780343,0.8660252935485654,18
0.05,47,0.5,18,10,-1.3039643564916048e-07,-2.4860256409020565e-08,3.5000001485123224,0.8660254098180739,18
0.05,47,0.5,18,12,-1.6048839479587684e-08,-3.0637825776391736e-08,1.0000000135931257,3.063782720289788e-08,18
0.05,47,0.5,18,13,-3.46601085610132e-08,2.9307983040460783e-08,2.0000000426847793,-2.9307983219359634e-08,18
0.05,47,0.5,18,14,-4.045158275012284e-08,2.0446945653285206e-07,3.0000000589566627,-2.0446942921882217e-07,18
0.05,47,0.5,19,2,5.042556072698545e-08,2.332294180007466e-08,1.4999999382553524,2.5980761852296235,19
0.05,47,0.5,19,4,3.077831139952636e-08,-6.102499061633182e-09,0.9999999595196207,1.732050808069883,19
0.05,47,0.5,19,5,-1.987615072529536e-08,1.64158628912503e-08,2.000000025493417,1.732050791153014,19
0.05,47,0.5,19,6,-5.8374408196115724e-08,-2.8444884336842335e-08,3.000000080113475,1.7320508234627021,19
0.05,47,0.5,19,7,1.683640016292287e-08,-3.036337553607993e-08,0.49999997507854455,0.86602542574558,19
0.05,47,0.5,19,8,-6.990273349050113e-08,3.129846432026184e-08,1.5000000706032184,0.8660253726207785,19
0.05,47,0.5,19,9,-9.302260206567325e-08,5.4142902439213714e-08,2.500000103155432,0.8660253476914679,19
0.05,47,0.5,19,10,-6.519821793560254e-08,-1.2430114826322836e-08,3.5000000833141045,0.866025397387959,19
0.05,47,0.5,19,12,-8.024418796104271e-09,-1.5318913387796232e-08,1.0000000055687068,1.531891381510165e-08,19
0.05,47,0.5,19,13,-1.7330056278908046e-08,1.4653991575741541e-08,2.0000000253547228,-1.4653991643618093e-08,19
0.05,47,0.5,19,14,-2.0225805030804622e-08,1.0223471869075245e-07,3.0000000387308576,-1.0223471052806972e-07,19
0.05,47,0.5,20,2,2.521278363865065e-08,1.1661472676394169e-08,1.499999963468136,2.598076196891096,20
0.05,47,0.5,20,4,1.5389156171607965e-08,-3.051248809171625e-09,0.9999999749087769,1.7320508050186343,20
0.05,47,0.5,20,5,-9.938075695714588e-09,8.20793144562515e-09,2.0000000155553415,1.7320507993609455,20
0.05,47,0.5,20,6,-2.918720487521398e-08,-1.4222440780642387e-08,3.0000000509262703,1.7320508092402613,20
0.05,47,0.5,20,7,8.418200275750465e-09,-1.5181688461929355e-08,0.4999999834967448,0.8660254105638915,20
0.05,47,0.5,20,8,-3.495136879916316e-08,1.5649233464642975e-08,1.5000000356518495,0.866025388270012,20
0.05,47,0.5,20,9,-4.651130525168412e-08,2.7071453689853087e-08,2.5000000566441267,0.8660253747629216,20
0.05,47,0.5,20,10,-3.2599109189845876e-08,-6.2150532498250755e-09,3.5000000507149953,0.8660253911729058,20
0.05,47,0.5,20,12,-4.012209342540984e-09,-7.659456818798205e-09,1.0000000015564976,7.659456996303445e-09,20
0.05,47,0.5,20,13,-8.66502847252093e-09,7.326995787870772e-09,2.000000016689694,-7.326995855747321e-09,20
0.05,47,0.5,20,14,-1.011290606811599e-08,5.111735659757424e-08,3.0000000286179516,-5.1117353930495475e-08,20
0.05,47,0.5,21,2,1.2606392818526047e-08,5.830737004330899e-09,1.4999999760745288,2.598076202721833,21
0.05,47,0.5,21,4,7.694578252337436e-09,-1.5256240715189051e-09,0.9999999826033552,1.7320508034930102,21
0.05,47,0.5,21,5,-4.969038291946504e-09,4.103965611790272e-09,2.0000000105863034,1.7320508034649111,21
0.05,47,0.5,21,6,-1.4593602992718502e-08,-7.111219835209681e-09,3.0000000363326675,1.7320508021290415,21
0.05,47,0.5,21,7,4.209100040730718e-09,-7.590844453009282e-09,0.49999998770584486,0.866025402973047,21
0.05,47,0.5,21,8,-1.7475684899181942e-08,7.824617065388395e-09,1.5000000181761646,0.866025396094629,21
0.05,47,0.5,21,9,-2.3255653625042783e-08,1.3535727261260178e-08,2.5000000333884733,0.8660253882986488,21
0.05,47,0.5,21,10,-1.6299554594922938e-08,-3.107525292644908e-09,3.5000000344154407,0.8660253880653805,21
0.05,47,0.5,21,12,-2.0061045047370385e-09,-3.829728367765739e-09,0.9999999995503931,3.829728628537706e-09,21
0.05,47,0.5,21,14,-5.0564543663256245e-09,2.5558677424486486e-08,3.000000023561497,-2.555867650600899e-08,21
0.05,47,0.5,22,2,6.303196742329931e-09,2.915368835232357e-09,1.4999999823777257,2.5980762056372018,22
0.05,47,0.5,22,6,-7.296801829426158e-09,-3.555609584537933e-09,3.0000000290358657,1.732050798573432,22
0.05,47,0.5,22,8,-8.737842560613274e-09,3.912308588205349e-09,1.5000000094383221,0.8660254000069376,22
0.05,47,0.5,22,9,-1.1627827367632904e-08,6.767863991452572e-09,2.5000000217606457,0.8660253950665129,22
0.05,47,0.5,22,10,-8.149777297461469e-09,-1.553762285499971e-09,3.5000000262656634,0.8660253865116183,22
0.05,47,0.5,22,14,-2.528227627252022e-09,1.2779338504076426e-08,3.0000000210332693,-1.2779338001932564e-08,22
0.05,47,0.5,23,10,-4.0748886487307345e-09,-7.768807819275025e-10,3.5000000221907746,0.8660253857347375,23
0.05,47,0.5,23,14,-1.2641139246483135e-09,6.3896691271381226e-09,3.000000019769155,-6.389668874794441e-09,23
0.1,11,0.5,1,2,-0.08091178532806864,-0.0184468673536875,1.5809117929758902,2.6165230799656682,1
0.1,11,0.5,1,3,-0.04772038953786062,-0.009290967215602075,2.54772041256125,2.6073671717311866,1
0.1,11,0.5,1,4,-0.055344812788587716,-0.031326118944753234,1.0553448180919625,1.7633769291463919,1
0.1,11,0.5,1,5,-0.06239179278791074,0.02143386077803877,2.0623918039705353,1.710616946101403,1
0.1,11,0.5,1,6,-0.08655302913522944,-0.011036343249340996,3.0865530488764215,1.743087136566501,1
0.1,11,0.5,1,7,-0.04802157637893317,-0.03094841163720513,0.5480215807004758,0.8969738193178736,1
0.1,11,0.5,1,8,-0.026292789827004892,-0.03647375798315977,1.5262927981277123,0.90249916325745,1
0.1,11,0.5,1,9,-0.05863118119253974,-0.010426253887570847,2.558631193672735,0.8764516545704084,1
0.1,11,0.5,1,10,-0.039016949513763555,-0.022881161449172738,3.539016964525513,0.8889065467818132,1
0.1,11,0.5,1,12,-0.03451091123548422,-0.010368502954810023,1.0345109219919577,0.010368503087343986,1
0.1,11,0.5,1,13,0.01787472161615211,0.001480982838883966,1.9821252932821198,-0.0014809828396728987,1
0.1,11,0.5,1,14,-0.0206081719299942,0.020724189015437964,3.020608192295774,-0.02072418841293981,1
0.1,11,0.5,2,2,-0.040455893184854985,-0.00922343362729583,1.5404558997910351,2.6072996463383724,2
0.1,11,0.5,2,3,-0.023860195380420945,-0.004645483154477104,2.523860217180829,2.6027216885767093,2
0.1,11,0.5,2,4,-0.027672406521005,-0.015663059435700566,1.0276724115709575,1.7477138697106913,2
0.1,11,0.5,2,5,-0.031195896560769265,0.010716930566462834,2.0311959074097663,1.7213338766678659,2
0.1,11,0.5,2,6,-0.04327651510161634,-0.0055181705363057665,3.0432765337748053,1.7375689660301954,2
0.1,11,0.5,2,7,-0.024010788268077232,-0.01547420575525199,0.5240107924323986,0.8814996135626216,2
0.1,11,0.5,2,8,-0.013146394940819706,-0.01823687896847037,1.5131464031868926,0.8842622842889797,2
0.1,11,0.5,2,9,-0.029315590698738125,-0.005213126741726248,2.5293156029739965,0.8712385278286822,2
0.1,11,0.5,2,10,-0.019508474822838462,-0.011440579904864467,3.5195084897026745,0.8774659668769488,2
0.1,11,0.5,2,12,-0.01725545563030295,-0.005184251508659292,1.0172554663616546,0.005184251578684694,2
0.1,11,0.5,2,13,0.008937360836950958,0.000740491419737454,1.9910626541190708,-0.0007404914199354447,2
0.1,11,0.5,2,14,-0.010304086237142851,0.010362094348159162,3.0103041060586313,-0.010362094064780647,2
0.1,11,0.5,3,2,-0.02022794684458895,-0.0046117168019481625,1.5202279529464462,2.6026879295364242,3
0.1,11,0.5,3,3,-0.011930097978762655,-0.002322741367689174,2.5119301192020664,2.60039894720902,3
0.1,11,0.5,3,4,-0.013836203322080354,-0.007831529700430662,1.0138362082488772,1.7398823400102605,3
0.1,11,0.5,3,5,-0.015597948364860725,0.005358465368129561,2.0155979590449054,1.7266923420359954,3
0.1,11,0.5,3,6,-0.021638257796500637,-0.0027590847880512026,3.0216382759783045,1.7348098812421442,3
0.1,11,0.5,3,7,-0.012005394173718542,-0.007737102843720867,0.5120053982586801,0.8737625107189008,3
0.1,11,0.5,3,8,-0.006573197482846793,-0.009118439473533635,1.5065732057040457,0.875143844815446,3
0.1,11,0.5,3,9,-0.014657795400556228,-0.0026065632754814216,2.5146578075734403,0.8686319645532008,3
0.1,11,0.5,3,10,-0.009754237441654823,-0.00572028957493681,3.5097542522610197,0.871745677302012,3
0.1,11,0.5,3,12,-0.008627727820600728,-0.0025921257713417047,1.0086277385410538,0.002592125807342989,3
0.1,11,0.5,3,13,0.004468680432945127,0.0003702457099481354,1.995531334552016,-0.00037024570998730934,3
0.1,11,0.5,3,14,-0.005152043247097282,0.005181047101134953,3.005152062811534,-0.0051810469636456935,3
0.1,11,0.5,4,2,-0.010113973546587385,-0.002305858398354843,1.5101139793998588,2.6003820711380694,4
0.1,11,0.5,4,3,-0.0059650491296920904,-0.001161370583029342,2.5059650700723743,2.5992375766259905,4
0.1,11,0.5,4,4,-0.006918101691404277,-0.003915764841716074,1.0069181065574728,1.7359665751685445,4
0.1,11,0.5,4,5,-0.007798974224947575,0.0026792327255663606,2.0077989848199578,1.729371574761562,4
0.1,11,0.5,4,6,-0.010819129016465423,-0.001379542167911918,3.010819146961839,1.7334303390742323,4
0.1,11,0.5,4,7,-0.006002697106824217,-0.003868551404274223,0.5060027011518559,0.8698939593146265,4
0.1,11,0.5,4,8,-0.0032865987473399416,-0.004559219731637254,1.503286606956706,0.8705846250838087,4
0.1,11,0.5,4,9,-0.007328897725859429,-0.0013032815913784912,2.5073289098475806,0.8673286829618223,4
0.1,11,0.5,4,10,-0.004877118735313157,-0.00286014460611983,3.5048771335257065,0.8688855326958922,4
0.1,11,0.5,4,12,-0.00431386391279609,-0.001296062894545026,1.0043138746282576,0.0012960629127979633,4
0.1,11,0.5,4,13,0.002234340223640996,0.0001851228549875462,1.997765674775657,-0.00018512285499976315,4
0.1,11,0.5,4,14,-0.002576021686062191,0.0025905235156844036,3.002576041125472,-0.00259052344796129,4
0.1,11,0.5,5,2,-0.005056986835024535,-0.0011529291986729362,1.5050569925648343,2.5992291419393965,5
0.1,11,0.5,5,3,-0.0029825246340473566,-0.0005806852420613406,2.5029825454383268,2.5986568913839294,5
0.1,11,0.5,5,4,-0.003459050860780355,-0.0019578824166587294,1.0034590556966925,1.7340086927518858,5
0.1,11,0.5,5,5,-0.003899487133803392,0.001339616383298603,2.003899497686154,1.7307111911448605,5
0.1,11,0.5,5,6,-0.005409564566255742,-0.0006897709741616742,3.005409582395583,1.7327405681000707,5
0.1,11,0.5,5,7,-0.003001348563429429,-0.001934275693169063,0.5030013525884265,0.8679596836214575,5
0.1,11,0.5,5,8,-0.0016432993765523873,-0.0022796098633097173,1.5016433075801534,0.868305015220499,5
0.1,11,0.5,5,9,-0.0036644488757178184,-0.0006516407728304752,2.503664460971863,0.8666770421889918,5
0.1,11,0.5,5,10,-0.002438559374747351,-0.0014300722141568079,3.5024385741509594,0.8674554604817354,5
0.1,11,0.5,5,12,-0.0021569319575871493,-0.0006480314518038642,1.0021569426706705,0.0006480314609940991,5
0.1,11,0.5,5,13,0.0011171701154234492,9.256142749827701e-05,1.9988828448910803,-9.256142750148614e-05,5
0.1,11,0.5,5,14,-0.001288010873862877,0.0012952617407855668,3.001288030251609,-0.0012952617071757232,5
0.1,11,0.5,6,2,-0.002528493448278324,-0.0005764645992853978,1.502528499116556,2.598652677340111,6
0.1,11,0.5,6,3,-0.001491262351390743,-0.00029034259653792915,2.501491283086936,2.5983665487873915,6
0.1,11,0.5,6,4,-0.001729525437925039,-0.000978941206247086,1.0017295302587674,1.7330297515456388,6
0.1,11,0.5,6,5,-0.0019497435775837069,0.0006698082018481433,2.0019497541085705,1.7313809993467086,6
0.1,11,0.5,6,6,-0.002704782311934162,-0.00034488543306288033,3.0027048000836487,1.7323956826670077,6
0.1,11,0.5,6,7,-0.0015006742867331724,-0.0009671378420559318,0.5015006783016933,0.8669925457794015,6
0.1,11,0.5,6,8,-0.0008216496896983339,-0.0011398049304145452,1.5008216578904552,0.8671652102900844,6
0.1,11,0.5,6,9,-0.0018322244442523505,-0.00032582037506539985,2.5018322365276107,0.8663512218139264,6
0.1,11,0.5,6,10,-0.0012192796908738757,-0.0007150360630555075,3.5012192944600855,0.8667404244186798,6
0.1,11,0.5,6,12,-0.0010784659793734441,-0.00032401572819140066,1.001078476691297,0.00032401573280269844,6
0.1,11,0.5,6,13,0.0005585850595135611,4.6280713750371907e-05,1.9994414299505938,-4.628071375111423e-05,6
0.1,11,0.5,6,14,-0.0006440054522427463,0.0006476308619589589,3.0006440247993664,-0.0006476308452167643,6
0.1,11,0.5,7,2,-0.0012642467394980983,-0.00028823229966823405,1.5012642523770579,2.598364445040443,7
0.1,11,0.5,7,3,-0.0007456311928206727,-0.0001451712860809362,2.500745651894115,2.5982213775013108,7
0.1,11,0.5,7,4,-0.0008647627226919807,-0.0004894706020780459,1.0008647675360756,1.7325402809435606,7
0.1,11,0.5,7,5,-0.0009748717941377993,0.00033490410600922615,2.0009748823144324,1.7317159034527179,7
0.1,11,0.5,7,6,-0.0013523911702217895,-0.00017244268958516162,3.001352408913427,1.7322232399774227,7
0.1,11,0.5,7,7,-0.0007503371458781327,-0.00048356891875234176,0.5007503411558152,0.8665089768606492,7
0.1,11,0.5,7,8,-0.0004108248455449992,-0.0005699024646098061,1.5004108330449102,0.8665953078254747,7
0.1,11,0.5,7,9,-0.0009161122253662501,-0.00016291018182584827,2.500916124302244,0.8661883116321005,7
0.1,11,0.5,7,10,-0.0006096398471893139,-0.00035751800963024216,3.500609654612896,0.8663829064090496,7
0.1,11,0.5,7,12,-0.0005392329899730486,-0.00016200786524659102,1.0005392437013239,0.00016200786755610742,7
0.1,11,0.5,7,13,0.0002792925306580596,2.3140356875479938e-05,1.9997207224812519,-2.3140356875634295e-05,7
0.1,11,0.5,7,14,-0.00032200273375115884,0.0003238154267860991,3.0003220220656153,-0.00032381541843066515,7
0.1,11,0.5,8,2,-0.0006321233774222446,-0.00014411614985898602,1.5006321289996356,2.5982203288905836,8
0.1,11,0.5,8,3,-0.0003728156049405129,-7.25856369712119e-05,2.5003728362891744,2.5981487918643396,8
0.1,11,0.5,8,4,-0.00043238136321910314,-0.00024473530051905,1.0004323861728563,1.7322955456430416,8
0.1,11,0.5,8,5,-0.0004874358997362105,0.00016745205554613563,2.000487446414696,1.731883355508264,8
0.1,11,0.5,8,6,-0.0006761955922478524,-8.62213314085647e-05,3.000676213321179,1.732137018646014,8
0.1,11,0.5,8,7,-0.00037516857419506167,-0.00024178445816880334,0.5003751725816201,0.8662671924024804,8
0.1,11,0.5,8,8,-0.0002054124231344323,-0.0002849512319794689,1.5002054206217759,0.8663103565934952,8
0.1,11,0.5,8,9,-0.00045805611424065695,-8.145508813856006e-05,2.5004580681880038,0.866106856543962,8
0.1,11,0.5,8,10,-0.0003048199244652938,-0.00017875899389119265,3.500304834688431,0.8662041474151584,8
0.1,11,0.5,8,12,-0.0002696164951239144,-8.100393320272663e-05,1.0002696272062,8.10039343533808e-05,8
0.1,11,0.5,8,13,0.00013964626577922523,1.157017843776881e-05,1.999860368747031,-1.1570178437865484e-05,8
0.1,11,0.5,8,14,-0.0001610013706896396,0.0001619077112990486,3.0001610206949256,-0.00016190770713161653,8
0.1,11,0.5,9,2,-0.00031606169256892525,-7.205807495869188e-05,1.5003160673070668,2.598148270815625,9
0.1,11,0.5,9,3,-0.00018640780675793778,-3.629281543915397e-05,2.5001864284824165,2.5981124990489004,9
0.1,11,0.5,9,4,-0.00021619068254585816,-0.00012236765000006589,1.0002161954903106,1.7321731779930416,9
0.1,11,0.5,9,5,-0.00024371795121136408,8.372602903905513e-05,2.0002437284634844,1.7319670815373032,9
0.1,11,0.5,9,6,-0.0003380977996896295,-4.311065902518063e-05,3.0003381155214894,1.732093907986989,9
0.1,11,0.5,9,7,-0.00018758428772647218,-0.00012089222857591952,0.5001875882938936,0.8661463001739045,9
0.1,11,0.5,9,8,-0.00010270621174357508,-0.00014247561583491386,1.5001027144100323,0.8661678809776603,9
0.1,11,0.5,9,9,-0.0002290280579169135,-4.072754266237766e-05,2.500229040130087,0.8660661290012996,9
0.1,11,0.5,9,10,-0.00015240996266707718,-8.937949149029345e-05,3.500152424725764,0.866114767923668,9
0.1,11,0.5,9,12,-0.0001348082476366752,-4.050196688771595e-05,1.0001348189585633,4.050196746566484e-05,9
0.1,11,0.5,9,13,6.982313311476585e-05,5.785089218889677e-06,1.999930191880146,-5.785089218975807e-06,9
0.1,11,0.5,9,14,-8.0500687242413e-05,8.095385460859358e-05,3.000080520007683,-8.095385252302296e-05,9
0.1,11,0.5,10,2,-0.00015803084818055702,-3.602903747546016e-05,1.5001580364588862,2.59811224177815,10
0.1,11,0.5,10,3,-9.320390551437185e-05,-1.814640620190211e-05,2.500093224576902,2.5980943526426987,10
0.1,11,0.5,10,4,-0.00010809534174083257,-6.118382487030338e-05,1.0001081001485699,1.7321119941681713,10
0.1,11,0.5,10,5,-0.00012185897627436937,4.1863015153187355e-05,2.0001218694872103,1.7320089445524562,10
0.1,11,0.5,10,6,-0.00016904890162661168,-2.1555326176314615e-05,3.000169066619863,1.7320723526608126,10
0.1,11,0.5,10,7,-9.379214417715165e-05,-6.044611400585209e-05,0.5000937961497165,0.8660858540598986,10
0.1,11,0.5,10,8,-5.135310595949516e-05,-7.12378078406295e-05,1.500051361304073,0.8660966431698196,10
0.1,11,0.5,10,9,-0.00011451402935769295,-2.0363770626641298e-05,2.500114526100729,0.866045765230673,10
0.1,11,0.5,10,10,-7.620498155058719e-05,-4.468974301874429e-05,3.500076219744213,0.8660700781806493,10
0.1,11,0.5,10,12,-6.740412385430883e-05,-2.025098358829874e-05,1.0000674148347088,2.02509838773661e-05,10
0.1,11,0.5,10,13,3.491156667001505e-05,2.8925446095006792e-06,1.999965103446816,-2.8925446094751276e-06,10
